GeoFIPS,GeoName,Region,LineCode,Description,Unit,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
" ""05000""",Arkansas,5,62,  Employer contributions for government social insurance,Millions of dollars,2534.4,2583.1,2639.8,2746.9,2876.2,3008.2,3192.7,3303.7,3431.9,3433.5,3568,3732.3,3825.8,3861.7,4002,4104.2,4083.5,4180.7,4216,4394.5,4670.3
" ""05000""",Arkansas,5,70, Proprietors' income 9/,Millions of dollars,5895.1,6357.7,6134,7493.7,8177.7,7612.8,7222,6957.4,6020.2,5107.8,5931.4,6674.8,7782.5,9101.5,8832.5,7913.8,7233.5,7895.4,7424.2,7245.9,7421.5
" ""05000""",Arkansas,5,71,  Farm proprietors' income,Millions of dollars,1434.1,1718.7,983.4,2114.4,2452.8,1607.3,1249.5,1607.5,1309.9,679.6,399.6,479.9,822.7,2184.6,1753.9,1066.4,638.1,1353,1054.6,504.2,416.5
" ""05000""",Arkansas,5,72,  Nonfarm proprietors' income,Millions of dollars,4461,4639,5150.5,5379.3,5724.8,6005.5,5972.5,5350,4710.3,4428.2,5531.8,6195,6959.8,6916.9,7078.6,6847.4,6595.4,6542.4,6369.6,6741.7,7004.9
" ""05000""",Arkansas,5,7010,Total employment,Number of jobs,1482449,1482587,1478929,1482035,1505095,1537680,1567682,1582858,1579283,1542944,1541272,1561948,1565142,1569249,1587414,1610805,1629698,1641045,1658921,1664839,1608843
" ""05000""",Arkansas,5,7020, Wage and salary employment,Number of jobs,1210817,1207983,1203333,1202294,1215751,1232788,1257506,1259279,1259243,1221329,1219912,1223928,1229574,1231398,1243509,1265002,1280318,1287119,1298117,1309346,1263189
" ""05000""",Arkansas,5,7040, Proprietors employment,Number of jobs,271632,274604,275596,279741,289344,304892,310176,323579,320040,321615,321360,338020,335568,337851,343905,345803,349380,353926,360804,355493,345654
" ""06000""",California,8,10,Personal income (millions of dollars),Millions of dollars,1135543.4,1173878.6,1190223.8,1243465.5,1318744.3,1394854.9,1503754.4,1572721.4,1594742.5,1540872.6,1614040.8,1715227,1827166.9,1857200.9,1980736.8,2125430.3,2218457.8,2318644.4,2431822,2544235,2763312
" ""06000""",California,8,11, Nonfarm personal income 1/,Millions of dollars,1127123.4,1165896.4,1181704.1,1233865,1306959.3,1383005.6,1493951.1,1560376.6,1584230.2,1529207.5,1601383.9,1700491.3,1810394.6,1837830.7,1959201.3,2104818.3,2200698.8,2299326.9,2416688.4,2529489.9,2742755.4
" ""06000""",California,8,12, Farm income 2/,Millions of dollars,8420,7982.2,8519.7,9600.5,11785,11849.3,9803.3,12344.8,10512.3,11665.2,12656.9,14735.7,16772.3,19370.1,21535.5,20612,17759,19317.5,15133.6,14745.1,20556.6
" ""06000""",California,8,20,Population (persons) 3/,Number of persons,33987977,34479458,34871843,35253159,35574576,35827943,36021202,36250311,36604337,36961229,37319550,37636311,37944551,38253768,38586706,38904296,39149186,39337785,39437463,39437610,39368078
" ""06000""",California,8,30,Per capita personal income (dollars) 4/,Dollars,33410,34046,34131,35272,37070,38932,41746,43385,43567,41689,43249,45574,48154,48549,51332,54632,56667,58942,61663,64513,70192
" ""06000""",California,8,35, Earnings by place of work,Millions of dollars,887549.2,914764.5,932147.7,973488.8,1041437.9,1091280.8,1154623.8,1189606.8,1179866,1136592.5,1186118.7,1248857,1325726.4,1374151.6,1449072,1541320.5,1607396.1,1692793.5,1776685.1,1862416.2,1912462.1
" ""06000""",California,8,36, Less: Contributions for government social insurance 5/,Millions of dollars,90069.6,94914.9,97840.3,102893.1,112469.7,117546.9,120869.6,122701,124999.8,121063.2,121823.6,114605.3,119273.5,139628,147563.7,156315.4,162945.2,171408.8,181729.6,192341.3,197707
" ""06000""",California,8,37,  Employee and self-employed contributions for government social insurance,Millions of dollars,47153.4,49335.7,50395.2,52011.7,56124.8,59237.8,62092.9,64056,66575.6,65497.2,66292,56066.7,57749.4,75942,80427.9,85041.1,88625.9,93627.1,100510.7,106855.2,109523.4
" ""06000""",California,8,38,  Employer contributions for government social insurance,Millions of dollars,42916.2,45579.2,47445,50881.5,56344.9,58309.1,58776.7,58645,58424.1,55566.1,55531.6,58538.5,61524.1,63686.1,67135.7,71274.2,74319.3,77781.7,81219,85486.1,88183.6
" ""06000""",California,8,42, Plus: Adjustment for residence 6/,Millions of dollars,-254.1,-314,-428.4,-593.5,-787.7,-977,-1231.8,-1503.8,-1753.9,-1514.4,-1452.5,-1399.6,-1306.4,-1160.2,-1249.7,-1457,-1623.8,-1845.2,-1895.4,-2067.3,-2211.7
" ""06000""",California,8,45, Equals: Net earnings by place of residence,Millions of dollars,797225.6,819535.5,833879.1,870002.1,928180.4,972756.9,1032522.4,1065402,1053112.4,1014014.9,1062842.6,1132852.2,1205146.4,1233363.4,1300258.6,1383548.2,1442827.1,1519539.5,1593060,1668007.6,1712543.4
" ""06000""",California,8,46," Plus: Dividends, interest, and rent 7/",Millions of dollars,216140.2,218658.4,210299.6,219221,229112.1,252797.3,289378.7,314524.4,323563,285806.6,284291.1,313870.9,350919.8,341829.8,379126.8,416147.5,437468.5,463808.8,486592.8,501259.7,498511.4
" ""06000""",California,8,47, Plus: Personal current transfer receipts,Millions of dollars,122177.5,135684.7,146045.1,154242.4,161451.8,169300.7,181853.3,192795,218067.1,241051.1,266907.1,268503.8,271100.6,282007.7,301351.4,325734.6,338162.2,335296.1,352169.2,374967.6,552257.1
" ""06000""",California,8,50, Wages and salaries,Millions of dollars,638455.2,648050.3,645995.5,666057.7,705728.2,742516.1,791450.3,834657.4,843120.6,798912.4,813694.4,847508.9,903208.8,933895.2,992020.1,1067705.8,1117110.9,1190375.3,1259437.6,1333661.3,1372402.5
" ""06000""",California,8,60, Supplements to wages and salaries,Millions of dollars,128231.2,138764.2,147776.9,161128.5,176144.3,184685.8,189157.8,195398.6,198914.5,190410.9,195369.5,210178.5,211507.4,227948,237709.9,250477.7,259966.9,269860.2,280134,289217.9,295447.1
" ""06000""",California,8,61,  Employer contributions for employee pension and insurance funds 8/,Millions of dollars,85315,93185,100331.9,110247,119799.3,126376.8,130381.1,136753.6,140490.3,134844.8,139837.9,151640,149983.3,164261.9,170574.2,179203.5,185647.6,192078.4,198915,203731.7,207263.5
" ""06000""",California,8,62,  Employer contributions for government social insurance,Millions of dollars,42916.2,45579.2,47445,50881.5,56344.9,58309.1,58776.7,58645,58424.1,55566.1,55531.6,58538.5,61524.1,63686.1,67135.7,71274.2,74319.3,77781.7,81219,85486.1,88183.6
" ""06000""",California,8,70, Proprietors' income 9/,Millions of dollars,120862.9,127950,138375.3,146302.6,159565.4,164078.9,174015.8,159550.8,137830.9,147269.2,177054.8,191169.6,211010.2,212308.5,219342,223137,230318.3,232558,237113.5,239537.1,244612.5
" ""06000""",California,8,71,  Farm proprietors' income,Millions of dollars,3601.8,3174.6,3988.3,5111.8,6882.3,6600.3,4701.6,7540.9,5326.8,6070,6972.5,9975,11249.4,13257.8,15749.4,14869.5,12076.8,11714.7,9189.8,7257.7,13218.9
" ""06000""",California,8,72,  Nonfarm proprietors' income,Millions of dollars,117261.1,124775.4,134387,141190.7,152683.1,157478.6,169314.2,152009.9,132504.1,141199.2,170082.3,181194.6,199760.7,199050.7,203592.6,208267.5,218241.5,220843.3,227923.7,232279.4,231393.6
" ""06000""",California,8,7010,Total employment,Number of jobs,19228895,19341458,19358164,19478671,19784145,20126877,20505187,20888396,20654292,19837628,19642444,19986021,20666908,21319995,21997098,22687196,23177898,23549113,24078517,24227563,22743902
" ""06000""",California,8,7020, Wage and salary employment,Number of jobs,15621983,15711829,15641543,15591389,15682676,15870028,16116466,16241789,16052090,15151262,14946231,15091751,15713601,16212158,16694268,17187525,17615813,17916823,18288383,18605459,17291678
" ""06000""",California,8,7040, Proprietors employment,Number of jobs,3606912,3629629,3716621,3887282,4101469,4256849,4388721,4646607,4602202,4686366,4696213,4894270,4953307,5107837,5302830,5499671,5562085,5632290,5790134,5622104,5452224
" ""08000""",Colorado,7,10,Personal income (millions of dollars),Millions of dollars,147242.4,154444.5,154639.6,157851.9,163872.9,175069.2,189465.5,202115.9,210029.4,199351.6,205866.1,223492.6,236759.1,249512.7,271410.2,284836.8,289673,309657.7,331955.4,350390.1,370392.1
" ""08000""",Colorado,7,11, Nonfarm personal income 1/,Millions of dollars,146487.8,153396.5,153950.5,157130.5,162951.2,173986.2,188687.3,201055.1,209176.1,198631.7,204893.1,222205.7,235551.9,248229.6,270048.7,283259.3,288422.3,308752.9,331111.4,349347,368543.4
" ""08000""",Colorado,7,12, Farm income 2/,Millions of dollars,754.6,1048,689.1,721.4,921.7,1083,778.2,1060.8,853.3,719.9,973.1,1286.9,1207.2,1283.1,1361.4,1577.5,1250.7,904.8,844,1043.1,1848.7
" ""08000""",Colorado,7,20,Population (persons) 3/,Number of persons,4326921,4425687,4490406,4528732,4575013,4631888,4720423,4803868,4889730,4972195,5047539,5121900,5193660,5270774,5352637,5454328,5543844,5617421,5697155,5758486,5807719
" ""08000""",Colorado,7,30,Per capita personal income (dollars) 4/,Dollars,34029,34897,34438,34856,35819,37797,40137,42074,42953,40093,40785,43635,45586,47339,50706,52222,52251,55125,58267,60848,63776
" ""08000""",Colorado,7,35, Earnings by place of work,Millions of dollars,117250.3,122914.6,123161.5,124743.9,129754.5,137447.8,146427.7,153572,156146.2,147500.7,151257.7,160442.3,169755.6,183689.3,198909.7,205364.3,207639.1,224023.4,239775.1,254592.6,260210.3
" ""08000""",Colorado,7,36, Less: Contributions for government social insurance 5/,Millions of dollars,11703.5,12313.8,12725,12954.7,13826.6,14684,15587.4,16420.3,17112.9,16490.2,16667.5,15796.4,16572.2,19222.9,20676.1,21819.9,22565.8,23930.8,25491.3,27123.2,27920.6
" ""08000""",Colorado,7,37,  Employee and self-employed contributions for government social insurance,Millions of dollars,6136.9,6454.5,6441.3,6529.4,6869.4,7279.4,7833.4,8364.7,8748.2,8528.2,8593.6,7082.5,7424.8,9934.7,10644.2,11239.4,11671.4,12482.4,13529.9,14460.4,14943.6
" ""08000""",Colorado,7,38,  Employer contributions for government social insurance,Millions of dollars,5566.6,5859.3,6283.8,6425.2,6957.2,7404.6,7754,8055.6,8364.7,7962,8073.9,8713.9,9147.3,9288.3,10031.9,10580.4,10894.4,11448.5,11961.4,12662.7,12977
" ""08000""",Colorado,7,42, Plus: Adjustment for residence 6/,Millions of dollars,288.1,308.8,339.2,363.4,398.3,429.3,475.9,505,522.9,563.2,663.1,826.9,1027.1,1183.1,1231.9,1231.8,1203.8,1319.5,1345.6,1386.1,1378.4
" ""08000""",Colorado,7,45, Equals: Net earnings by place of residence,Millions of dollars,105835,110909.6,110775.7,112152.7,116326.2,123193.1,131316.1,137656.7,139556.2,131573.7,135253.2,145472.8,154210.5,165649.4,179465.5,184776.2,186277.1,201412.1,215629.4,228855.5,233668.1
" ""08000""",Colorado,7,46," Plus: Dividends, interest, and rent 7/",Millions of dollars,29358.7,30180.2,29022.6,30115.9,31305.7,34327.5,39296.4,44266.7,46949.4,41647.7,41020.2,47469.2,51847.8,52000.9,57749.9,62642.6,64416.9,68219,72932,75852.5,75070.3
" ""08000""",Colorado,7,47, Plus: Personal current transfer receipts,Millions of dollars,12048.7,13354.7,14841.4,15583.3,16241.1,17548.6,18853,20192.5,23523.8,26130.1,29592.7,30550.6,30700.8,31862.4,34194.7,37418,38978.9,40026.5,43394,45682,61653.7
" ""08000""",Colorado,7,50, Wages and salaries,Millions of dollars,86411.5,89129.9,88062.7,89252.3,93550.3,98774.3,105649.2,112525.6,116709.8,112227.5,113670.3,118414,124947.2,129521.5,138625.9,146578.2,151165,160962.7,170904.4,182944.1,187128.2
" ""08000""",Colorado,7,60, Supplements to wages and salaries,Millions of dollars,16956.8,18188.9,18552.5,19458.9,20417.2,21811.6,22231.1,22923.2,23720.4,24400.3,24620,24604,25828.4,27369.5,29271.1,29953.6,30766.8,32308.9,34789.8,36646.5,37069.1
" ""08000""",Colorado,7,61,  Employer contributions for employee pension and insurance funds 8/,Millions of dollars,11390.2,12329.6,12268.7,13033.6,13460,14407,14477.1,14867.7,15355.7,16438.3,16546.1,15890.1,16681.1,18081.3,19239.2,19373.2,19872.5,20860.4,22828.4,23983.7,24092.1
" ""08000""",Colorado,7,62,  Employer contributions for government social insurance,Millions of dollars,5566.6,5859.3,6283.8,6425.2,6957.2,7404.6,7754,8055.6,8364.7,7962,8073.9,8713.9,9147.3,9288.3,10031.9,10580.4,10894.4,11448.5,11961.4,12662.7,12977
" ""08000""",Colorado,7,70, Proprietors' income 9/,Millions of dollars,13882.1,15595.9,16546.2,16032.8,15787,16861.9,18547.3,18123.1,15716,10872.8,12967.4,17424.3,18979.9,26798.3,31012.7,28832.5,25707.3,30751.9,34081,35002,36013
" ""08000""",Colorado,7,71,  Farm proprietors' income,Millions of dollars,384.6,666.8,261.7,352.2,535.1,652.8,372.5,600.6,424.1,239.8,552.9,869.3,721.3,742.4,838,1134.1,741.6,364.5,302.5,646.6,1324.2
" ""08000""",Colorado,7,72,  Nonfarm proprietors' income,Millions of dollars,13497.4,14929.1,16284.5,15680.6,15251.9,16209,18174.9,17522.5,15291.9,10633,12414.5,16555.1,18258.6,26055.8,30174.7,27698.4,24965.7,30387.4,33778.5,34355.4,34688.8
" ""08000""",Colorado,7,7010,Total employment,Number of jobs,2918002,2941583,2916941,2908619,2958379,3036666,3109368,3217961,3251097,3164426,3143637,3204078,3262925,3356175,3467519,3574243,3666733,3760540,3857800,3893927,3737075
" ""08000""",Colorado,7,7020, Wage and salary employment,Number of jobs,2331747,2347048,2304858,2275384,2298524,2347482,2400410,2448706,2474409,2367380,2346646,2383753,2437001,2507504,2593514,2669923,2724944,2787836,2854600,2920637,2781124
" ""08000""",Colorado,7,7040, Proprietors employment,Number of jobs,586255,594535,612083,633235,659855,689184,708958,769255,776688,797046,796991,820325,825924,848671,874005,904320,941789,972704,1003200,973290,955951
" ""09000""",Connecticut,1,10,Personal income (millions of dollars),Millions of dollars,146946.4,155003,154596.4,156784.6,165149.4,174430,188872.6,203467.2,216174.5,212582.6,221058.5,226907.1,231171.1,226175.8,236756.6,243164.6,247777.4,253120.7,264263.1,270282.8,279612.4
" ""09000""",Connecticut,1,11, Nonfarm personal income 1/,Millions of dollars,146729.4,154812.8,154417.9,156605.4,164960.6,174249.1,188708.8,203281.1,215981.2,212393.1,220865.6,226727.6,230934,225930.4,236583.8,242986,247623.9,252951.9,264119.8,270095.7,279401.2
" ""09000""",Connecticut,1,12, Farm income 2/,Millions of dollars,217.1,190.2,178.5,179.1,188.7,181,163.8,186.1,193.3,189.5,192.9,179.5,237.1,245.4,172.8,178.6,153.5,168.8,143.3,187.1,211.2
" ""09000""",Connecticut,1,20,Population (persons) 3/,Number of persons,3411777,3432835,3458749,3484336,3496094,3506956,3517460,3527270,3545579,3561807,3579173,3588632,3595211,3595792,3595697,3588561,3579830,3575324,3574561,3566022,3557006
" ""09000""",Connecticut,1,30,Per capita personal income (dollars) 4/,Dollars,43070,45153,44697,44997,47238,49738,53696,57684,60970,59684,61762,63229,64300,62900,65844,67761,69215,70797,73929,75794,78609
" ""09000""",Connecticut,1,35, Earnings by place of work,Millions of dollars,109881.4,116958.7,117738,119013,123986.7,129211,135801.3,143290.6,150903.7,152975.8,157372.8,158820.2,157217.8,155951.3,160376.8,163871.2,166939.9,169085.3,172545.3,174858.2,174497.2
" ""09000""",Connecticut,1,36, Less: Contributions for government social insurance 5/,Millions of dollars,10679.9,11047.4,11505.6,11752.3,12344.8,12767.8,13239.5,13836.5,14286.4,13919.4,14026.1,12980.7,13323.9,15440.5,15916.7,16409.4,16710.1,17146.8,17582.5,18068.3,18212.3
" ""09000""",Connecticut,1,37,  Employee and self-employed contributions for government social insurance,Millions of dollars,5518.5,5741.7,5866.1,5988.7,6300.2,6593,6963.4,7293.9,7533.5,7303.2,7360.5,6012.9,6120.8,8118.9,8428.4,8695,8900,9187.4,9497.6,9794.9,9887.9
" ""09000""",Connecticut,1,38,  Employer contributions for government social insurance,Millions of dollars,5161.4,5305.8,5639.4,5763.6,6044.6,6174.8,6276.1,6542.6,6752.9,6616.2,6665.6,6967.8,7203.1,7321.6,7488.3,7714.5,7810.1,7959.4,8085,8273.4,8324.4
" ""09000""",Connecticut,1,42, Plus: Adjustment for residence 6/,Millions of dollars,5526.1,5563,5728.1,5830.4,6842.9,7652,8813.6,10336.3,11466.6,8858.8,10852.2,11364.2,13193.7,12508.1,12951.6,13275.4,12656.5,15099.1,16848.8,19100.2,18515.1
" ""09000""",Connecticut,1,45, Equals: Net earnings by place of residence,Millions of dollars,104727.6,111474.2,111960.5,113091.1,118484.8,124095.2,131375.3,139790.3,148084,147915.2,154198.8,157203.7,157087.6,153018.9,157411.8,160737.2,162886.2,167037.6,171811.5,175890.1,174800.1
" ""09000""",Connecticut,1,46," Plus: Dividends, interest, and rent 7/",Millions of dollars,27299.2,27692.4,25656.3,26368.6,28289,31377.1,37266.8,42210.9,43527.7,37423.8,37793.6,40550.5,44584,43328.2,48605.5,50681.4,52210.1,52889.3,57005.6,58079.2,56823.9
" ""09000""",Connecticut,1,47, Plus: Personal current transfer receipts,Millions of dollars,14919.7,15836.4,16979.5,17324.9,18375.6,18957.8,20230.5,21466,24562.8,27243.7,29066.1,29152.9,29499.4,29828.8,30739.3,31746.1,32681.1,33193.8,35446,36313.5,47988.4
" ""09000""",Connecticut,1,50, Wages and salaries,Millions of dollars,78196,80744.8,79812.3,81417.8,85974.1,89732.1,94440.7,100686.2,101543.2,96173.5,97781.5,101498.7,104234.9,105453.7,108999.7,112382.9,113352.9,114780.2,116965.8,120251.4,120128.6
" ""09000""",Connecticut,1,60, Supplements to wages and salaries,Millions of dollars,15535.6,16728.6,17119.9,18256.5,19983.8,20813,20831.1,21903.9,22575.2,22136.9,22687.2,23122.8,23113.6,23705.9,24062.6,25164.9,25503,25678,26395,26578.5,26533.1
" ""09000""",Connecticut,1,61,  Employer contributions for employee pension and insurance funds 8/,Millions of dollars,10374.2,11422.9,11480.4,12492.8,13939.2,14638.2,14555,15361.3,15822.3,15520.8,16021.6,16155.1,15910.5,16384.3,16574.3,17450.5,17693,17718.5,18310,18305.1,18208.7
" ""09000""",Connecticut,1,62,  Employer contributions for government social insurance,Millions of dollars,5161.4,5305.8,5639.4,5763.6,6044.6,6174.8,6276.1,6542.6,6752.9,6616.2,6665.6,6967.8,7203.1,7321.6,7488.3,7714.5,7810.1,7959.4,8085,8273.4,8324.4
" ""09000""",Connecticut,1,70, Proprietors' income 9/,Millions of dollars,16149.8,19485.2,20805.8,19338.7,18028.8,18665.9,20529.5,20700.5,26785.4,34665.4,36904,34198.7,29869.4,26791.7,27314.6,26323.4,28084,28627.2,29184.5,28028.2,27835.5
" ""09000""",Connecticut,1,71,  Farm proprietors' income,Millions of dollars,92.9,59.4,13.2,31.5,46.5,67.5,38.5,41,57.1,58.4,68.5,70.1,75.6,80.2,-3.1,35.3,-9.8,33.3,15.5,83.5,108.7
" ""09000""",Connecticut,1,72,  Nonfarm proprietors' income,Millions of dollars,16056.9,19425.8,20792.6,19307.3,17982.3,18598.4,20491,20659.4,26728.3,34607,36835.5,34128.6,29793.8,26711.5,27317.6,26288.1,28093.7,28593.9,29169,27944.7,27726.8
" ""09000""",Connecticut,1,7010,Total employment,Number of jobs,2118177,2125253,2117734,2112290,2144331,2171980,2202108,2245720,2256043,2196161,2171933,2206269,2223221,2246561,2266029,2288113,2301306,2300011,2314371,2298480,2162427
" ""09000""",Connecticut,1,7020, Wage and salary employment,Number of jobs,1756884,1753339,1737593,1715891,1722818,1732049,1748700,1763183,1764648,1692091,1671424,1685883,1704885,1717324,1730465,1740231,1745027,1744617,1749761,1748644,1628139
" ""09000""",Connecticut,1,7040, Proprietors employment,Number of jobs,361293,371914,380141,396399,421513,439931,453408,482537,491395,504070,500509,520386,518336,529237,535564,547882,556279,555394,564610,549836,534288
